Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
6,1,94,1,9,3,107,0
6,1,56,11,9,15,91,1
6,1,80,16,5,10,111,0
6,1,138,35,47,4,224,3
6,1,123,27,22,4,176,3
6,1,114,30,36,2,182,3
6,1,122,30,37,2,191,3
6,1,148,10,28,2,188,3
6,1,127,38,48,0,213,3
6,1,113,32,44,1,190,3
6,1,131,26,40,1,198,3
6,1,108,27,44,5,184,3
6,1,109,19,49,3,180,3
6,1,125,15,28,3,171,3
6,1,139,30,35,4,208,3
6,1,103,35,50,2,190,3
6,1,64,13,40,12,129,2
6,1,79,1,10,30,120,2
6,1,50,2,7,14,73,1
6,1,84,18,18,28,148,2
6,1,99,16,39,26,180,3
6,1,42,3,27,18,90,1
6,1,53,2,29,24,108,1
6,1,63,10,8,28,109,1
6,1,24,8,3,20,55,1
6,1,46,8,6,26,86,1
6,1,20,7,8,26,61,1
6,1,41,8,7,27,83,1
6,1,44,5,3,28,80,1
6,1,33,6,14,28,81,1
6,1,30,9,7,25,71,1
6,1,68,7,5,25,105,1
6,1,28,29,26,5,88,1
6,1,96,20,14,18,148,1
6,1,24,15,26,13,78,1
6,1,70,21,32,18,141,2
6,1,49,21,11,20,101,1
6,1,51,22,12,16,101,1
6,1,84,12,15,15,126,1
6,1,99,18,7,20,144,1
6,1,106,10,9,8,133,1
6,1,6,11,34,20,71,1
6,1,59,29,15,16,119,1
6,1,139,25,41,5,210,3
6,1,109,12,49,6,176,3
6,1,124,24,47,9,204,3
6,1,135,29,39,7,210,3
6,1,137,15,37,7,196,3
6,1,119,28,46,9,202,3
6,1,127,21,28,5,181,3
6,1,109,37,44,9,199,3
6,1,145,27,35,7,214,3
6,1,133,36,28,6,203,3
6,1,138,19,36,5,198,3
6,1,73,5,20,10,108,1
6,1,83,11,14,33,141,2
6,1,89,8,10,19,126,1
6,1,99,19,18,24,160,2
6,1,54,17,14,8,93,0
6,1,58,18,14,6,96,0
6,1,56,16,12,9,93,0
6,1,77,6,20,5,108,1
6,1,85,6,18,17,126,1
6,1,105,14,13,32,164,2
6,1,96,21,11,24,152,2
6,1,66,22,17,16,121,1
6,1,88,15,19,14,136,1
6,1,16,1,1,24,42,1
6,1,13,1,0,11,25,0
6,1,13,5,1,23,42,1
6,1,19,5,0,37,61,1
6,1,19,1,0,31,51,1
6,1,11,5,0,19,35,1
6,1,18,3,0,32,53,1
6,1,17,1,1,38,57,1
7,2,17,3,0,20,40,1
7,2,18,4,1,19,42,1
7,2,19,3,0,24,46,1
7,2,16,3,0,15,34,1
7,2,12,5,1,21,39,1
7,2,17,3,0,36,56,1
7,2,19,4,1,21,45,1
7,2,13,5,0,20,38,1
7,2,14,0,1,37,52,1
7,2,14,5,0,39,58,1
7,2,13,1,0,19,33,1
7,2,18,5,1,25,49,1
7,2,15,1,1,15,32,1
7,2,19,2,0,30,51,1
7,2,18,2,1,27,48,1
7,2,13,1,0,38,52,1
7,2,19,2,0,32,53,1
7,2,116,0,1,9,126,1
7,2,60,12,8,15,95,1
7,2,82,15,0,19,116,1
7,2,67,23,7,3,100,0
7,2,59,27,10,18,114,1
7,2,66,6,9,5,86,0
7,2,120,10,3,16,149,1
7,2,121,22,30,0,173,3
7,2,130,27,39,5,201,3
7,2,139,31,44,3,217,3
7,2,129,14,43,5,191,3
7,2,131,28,43,5,207,3
7,2,119,39,24,1,183,3
7,2,142,25,34,5,206,3
7,2,123,22,22,3,170,3
7,2,106,19,38,4,167,1
7,2,115,39,20,2,176,3
7,2,111,17,32,1,161,2
7,2,144,26,50,3,223,1
7,2,126,31,48,2,207,3
7,2,73,22,21,29,145,2
7,2,28,7,25,18,78,1
7,2,31,10,40,9,90,1
7,2,51,14,33,14,112,2
7,2,22,7,39,23,91,1
7,2,46,5,11,21,83,1
7,2,72,22,21,27,142,2
7,2,70,5,5,29,109,1
7,2,28,9,9,24,70,1
7,2,44,5,11,23,83,1
7,2,27,6,13,30,76,1
7,2,20,6,6,23,55,1
7,2,29,7,3,28,67,1
7,2,20,6,5,27,58,1
7,2,65,9,15,22,111,1
7,2,36,5,6,20,67,1
7,2,99,21,21,6,147,1
7,2,101,21,34,18,174,3
7,2,98,29,34,12,173,3
7,2,113,20,7,13,153,1
7,2,75,24,27,7,133,2
7,2,71,21,38,11,141,2
7,2,119,13,32,7,171,3
7,2,114,11,39,13,177,3
7,2,99,26,8,11,144,1
7,2,39,12,21,9,81,1
7,2,114,26,16,20,176,3
7,2,120,32,39,9,200,3
7,2,143,24,35,6,208,3
7,2,121,28,21,5,175,3
7,2,134,23,28,10,195,3
7,2,103,13,37,10,163,2
7,2,122,12,48,10,192,3
7,2,145,39,23,6,213,3
7,2,105,13,48,10,176,3
7,2,144,13,40,10,207,3
7,2,103,18,40,5,166,2
7,2,120,15,34,8,177,3
7,2,56,19,16,13,104,1
7,2,56,5,17,14,92,1
7,2,108,15,13,5,141,1
7,2,58,23,14,34,129,2
7,2,58,13,11,33,115,2
7,2,76,24,14,15,129,1
7,2,69,8,13,28,118,2
7,2,54,9,12,10,85,0
7,2,89,7,10,10,116,1
7,2,110,18,18,10,156,1
7,2,86,12,17,18,133,1
7,2,82,7,16,9,114,1
7,2,102,5,19,11,137,1
7,2,16,5,0,21,42,1
7,2,11,3,1,39,54,1
7,2,18,5,0,11,34,0
7,2,12,0,1,32,45,1
7,2,15,4,1,39,59,1
7,2,15,4,0,26,45,1
7,2,13,1,0,30,44,1
7,2,12,3,0,28,43,1
8,3,17,2,1,20,40,1
8,3,14,5,1,33,53,1
8,3,16,3,1,11,31,0
8,3,18,2,1,13,34,1
8,3,12,2,1,17,32,1
8,3,17,4,1,15,37,1
8,3,18,1,1,25,45,1
8,3,20,1,1,10,32,0
8,3,15,1,0,21,37,1
8,3,11,3,1,34,49,1
8,3,19,0,1,13,33,1
8,3,10,3,0,14,27,1
8,3,17,5,1,17,40,1
8,3,16,1,0,11,28,0
8,3,11,0,1,33,45,1
8,3,10,5,0,39,54,1
8,3,12,3,0,32,47,1
8,3,106,16,10,10,142,1
8,3,69,18,0,12,99,0
8,3,103,26,6,12,147,1
8,3,99,25,6,6,136,1
8,3,85,9,4,11,109,0
8,3,109,0,3,8,120,1
8,3,106,27,1,6,140,1
8,3,133,28,31,3,195,3
8,3,108,39,34,5,186,3
8,3,101,12,48,1,162,2
8,3,145,11,29,1,186,3
8,3,112,33,29,3,177,3
8,3,111,18,32,4,165,2
8,3,133,39,44,2,218,3
8,3,115,34,37,5,191,3
8,3,135,35,38,3,211,3
8,3,142,40,28,3,213,3
8,3,124,11,27,2,164,2
8,3,122,29,31,5,187,3
8,3,101,19,23,5,148,1
8,3,72,5,15,20,112,1
8,3,100,13,23,9,145,1
8,3,32,10,33,8,83,1
8,3,42,25,37,12,116,2
8,3,81,25,40,20,166,2
8,3,56,18,9,23,106,1
8,3,84,9,31,17,141,2
8,3,36,9,8,28,81,1
8,3,32,5,11,27,75,1
8,3,26,7,15,27,75,1
8,3,34,5,5,22,66,1
8,3,66,9,6,30,111,1
8,3,69,10,4,24,107,1
8,3,44,7,9,20,80,1
8,3,58,10,5,27,100,1
8,3,27,6,14,30,77,1
8,3,19,21,25,15,80,1
8,3,39,15,30,8,92,1
8,3,109,21,10,12,152,1
8,3,93,10,9,15,127,1
8,3,73,16,12,11,112,1
8,3,111,18,29,16,174,3
8,3,37,20,10,19,86,1
8,3,74,23,13,20,130,1
8,3,32,28,35,6,101,1
8,3,34,23,19,17,93,1
8,3,59,25,9,20,113,1
8,3,145,12,24,8,189,3
8,3,118,17,28,8,171,3
8,3,145,20,47,8,220,3
8,3,140,25,46,10,221,3
8,3,120,35,43,7,205,3
8,3,126,24,31,7,188,3
8,3,106,22,43,5,176,3
8,3,137,40,28,9,214,3
8,3,108,40,25,6,179,3
8,3,135,15,50,6,206,3
8,3,121,21,49,8,199,3
8,3,59,6,20,6,91,1
8,3,59,13,18,27,117,2
8,3,103,7,15,15,140,1
8,3,56,14,14,31,115,2
8,3,106,23,12,9,150,1
8,3,109,5,16,17,147,1
8,3,110,5,20,11,146,1
8,3,86,15,15,23,139,2
8,3,91,18,19,26,154,2
8,3,99,19,15,28,161,2
8,3,93,14,20,17,144,1
8,3,89,25,13,23,150,2
8,3,107,15,12,24,158,2
8,3,16,5,0,14,35,1
8,3,14,5,1,20,40,1
8,3,18,3,0,24,45,1
8,3,12,3,0,40,55,1
8,3,14,4,1,27,46,1
8,3,18,5,1,15,39,1
8,3,10,4,1,23,38,1
8,3,10,5,0,14,29,1
9,4,14,3,0,28,45,1
9,4,10,2,0,38,50,1
9,4,19,0,0,32,51,1
9,4,20,3,0,19,42,1
9,4,18,3,0,14,35,1
9,4,11,2,0,12,25,0
9,4,17,1,1,13,32,1
9,4,10,0,1,36,47,1
9,4,17,0,0,32,49,1
9,4,20,5,1,22,48,1
9,4,12,3,0,17,32,1
9,4,13,0,0,31,44,1
9,4,11,1,1,35,48,1
9,4,18,2,0,19,39,1
9,4,15,0,1,24,40,1
9,4,14,3,0,25,42,1
9,4,12,0,1,16,29,1
9,4,85,24,5,5,119,1
9,4,71,22,5,2,100,0
9,4,108,4,5,3,120,1
9,4,63,29,5,15,112,1
9,4,62,12,3,18,95,1
9,4,118,15,3,11,147,1
9,4,90,21,2,14,127,1
9,4,141,30,31,1,203,3
9,4,126,31,33,2,192,3
9,4,112,26,30,4,172,3
9,4,112,12,38,4,166,2
9,4,144,14,33,4,195,3
9,4,127,13,36,1,177,3
9,4,146,10,44,5,205,3
9,4,146,22,26,4,198,3
9,4,101,10,48,5,164,2
9,4,104,19,24,4,151,1
9,4,150,20,43,0,213,3
9,4,110,35,45,2,192,3
9,4,139,15,28,2,184,3
9,4,99,17,32,7,155,2
9,4,22,15,7,19,63,1
9,4,11,12,21,24,68,1
9,4,47,20,18,16,101,1
9,4,54,1,35,26,116,2
9,4,26,16,13,16,71,1
9,4,99,18,39,19,175,3
9,4,31,9,11,28,79,1
9,4,24,8,13,23,68,1
9,4,21,7,9,20,57,1
9,4,60,10,5,25,100,1
9,4,29,9,12,21,71,1
9,4,37,7,14,28,86,1
9,4,53,7,11,22,93,1
9,4,35,5,15,25,80,1
9,4,53,6,10,28,97,1
9,4,114,18,17,8,157,1
9,4,95,28,22,9,154,1
9,4,62,23,38,19,142,2
9,4,70,28,12,12,122,1
9,4,35,20,10,8,73,0
9,4,60,23,10,20,113,1
9,4,40,22,25,9,96,1
9,4,53,21,6,11,91,0
9,4,99,16,38,7,160,2
9,4,86,21,31,18,156,2
9,4,79,28,35,13,155,2
9,4,146,25,33,8,212,3
9,4,116,24,36,6,182,3
9,4,107,14,44,5,170,3
9,4,115,20,27,9,171,3
9,4,113,23,43,6,185,3
9,4,102,20,31,5,158,2
9,4,138,27,21,7,193,3
9,4,146,13,38,9,206,3
9,4,139,33,41,7,220,3
9,4,130,24,48,9,211,3
9,4,135,31,34,8,208,3
9,4,106,22,16,20,164,1
9,4,109,23,14,26,172,3
9,4,108,24,19,10,161,1
9,4,50,16,16,11,93,1
9,4,102,22,17,10,151,1
9,4,72,25,10,27,134,2
9,4,91,13,18,13,135,1
9,4,67,19,11,8,105,0
9,4,61,14,10,5,90,0
9,4,107,13,14,28,162,2
9,4,91,5,12,34,142,2
9,4,106,18,13,27,164,2
9,4,107,14,10,18,149,1
9,4,17,4,1,20,42,1
9,4,11,4,1,30,46,1
9,4,11,4,0,23,38,1
9,4,16,3,1,36,56,1
9,4,11,0,1,30,42,1
9,4,15,4,1,25,45,1
9,4,16,5,0,27,48,1
9,4,14,3,1,15,33,1
10,2,82,7,3,10,102,0
10,2,89,10,2,10,111,0
10,2,77,3,0,18,98,0
10,2,143,30,17,12,202,3
10,2,134,18,21,11,184,3
10,2,134,30,15,14,193,3
10,2,139,12,22,13,186,3
10,2,33,12,9,6,60,0
10,2,69,9,26,9,113,2
10,2,69,12,10,5,96,0
10,2,55,11,9,17,92,0
10,2,53,13,7,5,78,0
10,2,73,15,3,17,108,0
10,2,76,15,32,17,140,2
10,2,150,21,10,14,195,3
10,2,126,27,40,19,212,3
10,2,144,7,35,17,203,3
10,2,145,13,12,18,188,3
10,2,121,29,27,15,192,3
10,2,150,21,37,19,227,3
10,2,129,20,35,18,202,3
10,2,114,7,39,19,179,3
10,2,109,10,26,17,162,2
10,2,107,2,15,35,159,2
10,2,78,6,16,35,135,2
10,2,70,20,10,33,133,2
11,3,72,7,2,14,95,0
11,3,73,6,6,15,100,0
11,3,57,0,0,15,72,0
11,3,54,6,3,18,81,0
11,3,135,13,18,6,172,3
11,3,134,20,24,8,186,3
11,3,120,26,17,8,171,3
11,3,142,19,16,5,182,3
11,3,121,28,20,15,184,3
11,3,140,15,14,12,181,3
11,3,68,12,29,12,121,2
11,3,56,7,14,15,92,0
11,3,88,14,32,26,160,2
11,3,61,11,27,22,121,2
11,3,110,9,37,13,169,3
11,3,116,12,39,12,179,3
11,3,100,27,39,13,179,3
11,3,118,11,28,11,168,3
11,3,137,14,13,13,177,3
11,3,130,23,14,18,185,3
11,3,146,13,10,18,187,3
11,3,114,24,31,10,179,3
11,3,72,1,9,32,114,2
11,3,92,20,11,31,154,2
11,3,62,7,7,13,89,0
11,3,62,1,5,10,78,0
12,4,57,9,0,15,81,0
12,4,61,5,0,11,77,0
12,4,59,8,5,18,90,0
12,4,72,3,5,10,90,0
12,4,132,16,23,9,180,3
12,4,117,18,22,12,169,3
12,4,149,15,10,15,189,3
12,4,140,14,12,12,178,3
12,4,146,17,20,6,189,3
12,4,148,16,25,6,195,3
12,4,125,21,22,11,179,3
12,4,56,12,30,16,114,2
12,4,52,8,5,12,77,0
12,4,76,6,8,14,104,0
12,4,64,9,8,34,115,2
12,4,47,13,0,18,78,0
12,4,96,20,28,14,158,2
12,4,133,6,21,15,175,3
12,4,128,11,38,14,191,3
12,4,123,27,34,13,197,3
12,4,129,23,17,16,185,3
12,4,104,22,40,11,177,3
12,4,128,9,19,14,170,3
12,4,130,10,38,11,189,3
12,4,146,14,35,15,210,3
12,4,120,22,32,17,191,3
12,4,102,25,31,14,172,3
12,4,59,5,6,11,81,0
12,4,53,14,19,33,119,2
13,5,52,5,2,54,113,2
13,5,64,7,3,59,133,2
13,5,79,2,2,48,131,2
13,5,72,5,3,57,137,2
13,5,58,10,1,58,127,2
13,5,77,0,3,44,124,2
13,5,65,10,1,52,128,2
13,5,65,6,3,55,129,2
13,5,78,6,2,35,121,2
13,5,144,42,11,7,204,3
13,5,125,29,19,6,179,3
13,5,114,50,6,8,178,3
13,5,136,24,20,6,186,3
13,5,114,37,19,7,177,3
13,5,141,50,16,5,212,3
13,5,117,50,20,10,197,3
13,5,131,39,5,5,180,3
13,5,146,24,13,6,189,3
13,5,134,26,14,6,180,3
13,5,111,46,19,8,184,3
13,5,106,37,19,8,170,3
13,5,128,36,12,9,185,3
13,5,142,21,7,9,179,3
13,5,139,47,7,8,201,3
13,5,127,28,20,10,185,3
13,5,126,39,13,7,185,3
13,5,66,5,5,17,93,0
13,5,50,6,15,9,80,0
13,5,50,13,1,11,75,0
13,5,80,7,0,9,96,0
13,5,71,5,10,5,91,0
13,5,83,11,2,12,108,0
13,5,54,5,6,10,75,0
13,5,55,6,4,10,75,0
13,5,56,15,14,5,90,0
13,5,71,8,13,12,104,0
13,5,59,5,13,18,95,0
13,5,62,14,4,10,90,0
14,6,74,10,1,10,95,0
14,6,134,12,20,5,171,3
14,6,132,10,20,13,175,3
14,6,141,16,25,10,192,3
14,6,108,29,23,11,171,3
14,6,147,27,25,7,206,3
14,6,141,30,19,7,197,3
14,6,118,23,19,15,175,3
14,6,71,15,7,10,103,0
14,6,58,5,5,7,75,0
14,6,82,16,32,22,152,2
14,6,18,16,10,14,58,0
14,6,57,12,30,15,114,2
14,6,6,4,5,10,25,0
14,6,78,19,30,23,150,2
14,6,129,18,12,17,176,3
14,6,114,9,39,11,173,3
14,6,139,8,40,17,204,3
14,6,129,11,12,20,172,3
14,6,149,22,31,13,215,3
14,6,120,27,37,12,196,3
14,6,120,6,37,18,181,3
14,6,124,28,32,18,202,3
14,6,116,10,28,19,173,3
14,6,88,8,20,33,149,2
14,6,94,17,19,35,165,2
14,6,74,8,10,13,105,0
14,6,92,9,11,32,144,2
15,7,76,7,2,14,99,0
15,7,54,8,0,16,78,0
15,7,128,11,25,13,177,3
15,7,131,23,15,11,180,3
15,7,140,24,17,8,189,3
15,7,113,23,23,10,169,3
15,7,143,11,11,12,177,3
15,7,137,24,25,8,194,3
15,7,134,13,24,11,182,3
15,7,137,13,20,9,179,3
15,7,77,5,5,14,101,0
15,7,68,14,30,19,131,2
15,7,46,5,11,13,75,0
15,7,36,16,12,13,77,0
15,7,95,6,27,14,142,2
15,7,39,13,8,11,71,0
15,7,54,15,8,11,88,0
15,7,28,19,13,11,71,0
15,7,29,18,9,15,71,0
15,7,122,18,18,19,177,3
15,7,150,30,14,17,211,3
15,7,113,25,28,12,178,3
15,7,116,23,39,17,195,3
15,7,127,14,40,11,192,3
15,7,116,15,33,20,184,3
15,7,136,15,15,18,184,3
15,7,109,25,35,12,181,3
15,7,134,21,26,15,196,3
15,7,135,10,36,15,196,3
15,7,52,17,5,16,90,0
15,7,67,7,20,33,127,2
16,1,147,26,11,5,189,3
16,1,130,16,10,15,171,3
16,1,138,22,20,8,188,3
16,1,128,16,22,12,178,3
16,1,141,27,12,9,189,3
16,1,61,8,7,18,94,0
16,1,35,18,3,16,72,0
16,1,30,19,14,18,81,0
16,1,125,11,26,11,173,3
16,1,130,10,30,20,190,3
16,1,149,27,24,19,219,3
16,1,107,25,38,14,184,3
16,1,129,16,23,10,178,3
16,1,131,7,33,13,184,3
16,1,124,20,13,14,171,3
16,1,144,13,12,20,189,3
16,1,148,9,37,18,212,3
16,1,141,11,33,16,201,3
16,1,85,7,13,31,136,2
16,1,101,0,19,33,153,2
16,1,78,3,12,33,126,2
16,1,61,10,14,35,120,2
17,2,83,9,0,14,106,0
17,2,76,4,6,15,101,0
17,2,59,5,2,11,77,0
17,2,71,4,6,17,98,0
17,2,136,30,11,5,182,3
17,2,131,19,18,11,179,3
17,2,109,29,25,11,174,3
17,2,35,14,14,12,75,0
17,2,59,10,7,16,92,0
17,2,56,12,7,6,81,0
17,2,77,10,5,18,110,0
17,2,70,1,11,31,113,2
17,2,17,8,12,10,47,0
17,2,38,1,0,10,49,0
17,2,59,15,31,29,134,2
17,2,116,19,35,11,181,3
17,2,123,5,31,13,172,3
17,2,142,22,25,18,207,3
17,2,101,30,23,18,172,3
17,2,138,16,14,19,187,3
17,2,70,17,20,34,141,2
17,2,83,1,5,31,120,2
17,2,110,2,14,31,157,2
17,2,53,18,10,35,116,2
17,2,65,2,13,33,113,2
18,3,60,0,6,18,84,0
18,3,54,6,6,14,80,0
18,3,68,6,6,11,91,0
18,3,120,28,20,10,178,3
18,3,141,30,24,12,207,3
18,3,144,26,18,13,201,3
18,3,118,27,10,12,167,0
18,3,136,16,24,10,186,3
18,3,139,30,21,15,205,3
18,3,127,18,11,15,171,3
18,3,56,7,8,14,85,0
18,3,34,7,8,9,58,0
18,3,57,10,15,12,94,0
18,3,44,15,9,18,86,0
18,3,47,10,13,13,83,0
18,3,49,8,4,16,77,0
18,3,55,2,35,21,113,2
18,3,73,9,28,17,127,2
18,3,67,1,12,17,97,0
18,3,145,14,35,10,204,3
18,3,107,10,32,10,159,2
18,3,100,17,31,15,163,2
18,3,126,20,37,10,193,3
18,3,147,23,39,13,222,3
18,3,147,29,10,18,204,3
18,3,115,11,27,13,166,2
18,3,132,12,19,15,178,3
18,3,119,28,37,12,196,3
18,3,73,20,14,31,138,2
18,3,63,8,6,13,90,0
19,4,61,7,1,14,83,0
19,4,127,20,13,14,174,3
19,4,130,13,14,13,170,3
19,4,147,18,20,5,190,3
19,4,51,15,9,13,88,0
19,4,49,7,15,6,77,0
19,4,54,13,5,6,78,0
19,4,27,8,10,12,57,0
19,4,66,18,29,10,123,2
19,4,141,6,33,12,192,3
19,4,145,13,19,10,187,3
19,4,101,11,38,18,168,3
19,4,142,28,34,20,224,3
19,4,124,21,13,11,169,3
19,4,115,22,15,19,171,3
19,4,141,20,12,16,189,3
19,4,67,10,19,34,130,2
19,4,56,7,18,34,115,2
19,4,99,13,16,34,162,2
19,4,60,0,14,11,85,0
20,5,75,0,0,54,129,2
20,5,60,9,2,50,121,2
20,5,73,6,0,53,132,2
20,5,73,6,3,43,125,2
20,5,78,0,3,53,134,2
20,5,57,5,1,49,112,2
20,5,65,6,4,44,119,2
20,5,68,10,5,55,138,2
20,5,136,49,19,10,214,3
20,5,138,37,15,7,197,3
20,5,142,34,9,10,195,3
20,5,140,34,6,7,187,3
20,5,128,24,20,7,179,3
20,5,124,26,16,5,171,3
20,5,150,44,13,7,214,3
20,5,146,21,12,5,184,3
20,5,146,50,13,9,218,3
20,5,121,38,19,9,187,3
20,5,150,42,20,5,217,3
20,5,118,31,13,10,172,3
20,5,106,47,12,9,174,3
20,5,136,33,16,5,190,3
20,5,135,33,8,9,185,3
20,5,125,33,12,10,180,3
20,5,150,45,20,9,224,3
20,5,85,14,2,9,110,0
20,5,62,8,8,15,93,0
20,5,68,9,15,15,107,0
20,5,54,6,7,16,83,0
20,5,70,5,7,14,96,0
20,5,77,8,10,6,101,0
20,5,74,13,0,16,103,0
20,5,74,9,2,11,96,0
20,5,66,12,8,16,102,0
20,5,80,5,11,13,109,0
21,6,66,2,5,13,86,0
21,6,87,4,1,10,102,0
21,6,70,3,3,15,91,0
21,6,150,30,20,13,213,3
21,6,136,12,22,5,175,3
21,6,138,19,24,6,187,3
21,6,125,27,20,14,186,3
21,6,132,25,14,14,185,3
21,6,40,5,5,10,60,0
21,6,52,5,15,12,84,0
21,6,70,3,7,33,113,2
21,6,74,3,32,27,136,2
21,6,16,20,1,14,51,0
21,6,136,12,37,18,203,3
21,6,105,17,34,16,172,3
21,6,133,14,37,13,197,3
21,6,132,19,32,17,200,3
21,6,129,7,22,19,177,3
21,6,107,12,26,19,164,2
21,6,133,16,28,17,194,3
21,6,114,17,28,18,177,3
21,6,134,5,27,15,181,3
21,6,103,14,39,20,176,3
21,6,107,10,20,35,172,3
21,6,78,9,7,12,106,0
21,6,87,7,5,11,110,0
21,6,95,0,5,11,111,0
22,7,70,4,0,14,88,0
22,7,72,8,4,18,102,0
22,7,131,30,19,5,185,3
22,7,117,21,21,11,170,3
22,7,145,26,14,9,194,3
22,7,130,19,13,9,171,3
22,7,128,25,13,10,176,3
22,7,56,7,15,12,90,0
22,7,46,9,10,15,80,0
22,7,49,6,11,14,80,0
22,7,66,10,13,35,124,2
22,7,84,3,0,12,99,0
22,7,77,16,33,16,142,2
22,7,67,8,32,11,118,2
22,7,77,6,9,18,110,0
22,7,130,17,27,10,184,3
22,7,149,17,11,19,196,3
22,7,132,20,39,15,206,3
22,7,136,19,37,14,206,3
22,7,120,5,34,18,177,3
22,7,126,16,15,20,177,3
22,7,125,5,34,18,182,3
22,7,51,4,8,11,74,0
22,7,88,20,15,35,158,2
22,7,94,3,5,33,135,2
22,7,68,1,13,32,114,2
23,1,63,10,5,13,91,0
23,1,72,3,2,13,90,0
23,1,83,0,6,14,103,0
23,1,88,0,2,15,105,0
23,1,55,9,2,14,80,0
23,1,86,1,4,11,102,0
23,1,101,30,22,15,168,3
23,1,123,30,20,8,181,3
23,1,142,10,16,8,176,3
23,1,125,19,23,7,174,3
23,1,111,27,25,5,168,3
23,1,55,10,5,8,78,0
23,1,50,11,13,15,89,0
23,1,63,14,27,14,118,2
23,1,32,13,8,11,64,0
23,1,53,13,7,15,88,0
23,1,72,15,6,10,103,0
23,1,69,5,35,23,132,2
23,1,38,15,8,15,76,0
23,1,41,8,5,14,68,0
23,1,118,9,29,18,174,3
23,1,131,29,15,18,193,3
23,1,128,14,22,20,184,3
23,1,116,26,22,18,182,3
23,1,140,26,31,16,213,3
23,1,141,27,23,16,207,3
23,1,147,17,20,19,203,3
23,1,137,23,25,10,195,3
23,1,115,18,24,20,177,3
23,1,55,9,5,10,79,0
23,1,99,16,14,35,164,2
23,1,71,6,20,33,130,2
23,1,105,12,17,31,165,2
24,2,78,0,2,17,97,0
24,2,50,5,2,17,74,0
24,2,79,9,5,14,107,0
24,2,114,23,23,9,169,3
24,2,137,14,13,13,177,3
24,2,135,30,17,10,192,3
24,2,118,25,18,9,170,3
24,2,142,13,11,10,176,3
24,2,128,30,15,14,187,3
24,2,58,14,5,5,82,0
24,2,59,10,29,18,116,2
24,2,7,11,1,12,31,0
24,2,61,16,1,14,92,0
24,2,72,2,27,16,117,2
24,2,119,28,17,18,182,3
24,2,124,26,26,15,191,3
24,2,123,27,23,13,186,3
24,2,129,20,32,20,201,3
24,2,143,6,38,13,200,3
24,2,109,9,28,19,165,2
24,2,119,29,25,11,184,3
24,2,120,19,16,16,171,3
24,2,133,24,17,18,192,3
24,2,132,23,29,13,197,3
24,2,59,14,9,10,92,0
24,2,78,4,11,17,110,0
24,2,56,20,6,32,114,2
24,2,75,19,13,32,139,2
25,3,124,16,21,8,169,3
25,3,147,20,25,8,200,3
25,3,126,30,19,8,183,3
25,3,118,24,17,15,174,3
25,3,144,18,16,5,183,3
25,3,121,16,25,9,171,3
25,3,56,6,10,9,81,0
25,3,68,10,5,31,114,2
25,3,91,2,0,11,104,0
25,3,23,15,7,12,57,0
25,3,134,22,29,11,196,3
25,3,128,23,24,16,191,3
25,3,124,11,30,18,183,3
25,3,134,10,13,19,176,3
25,3,125,17,10,16,168,3
25,3,147,18,13,11,189,3
25,3,146,17,25,11,199,3
25,3,142,15,34,10,201,3
25,3,130,24,23,10,187,3
25,3,94,15,15,32,156,2
25,3,51,8,13,17,89,0
25,3,66,12,20,31,129,2
25,3,83,6,6,35,130,2
26,4,79,3,1,14,97,0
26,4,58,3,2,18,81,0
26,4,64,4,0,12,80,0
26,4,79,7,7,11,104,0
26,4,130,19,20,11,180,3
26,4,130,15,11,15,171,3
26,4,139,28,17,5,189,3
26,4,139,22,16,5,182,3
26,4,141,11,19,7,178,3
26,4,116,29,14,12,171,3
26,4,42,10,15,7,74,0
26,4,37,8,15,15,75,0
26,4,70,8,28,13,119,2
26,4,85,16,26,26,153,2
26,4,84,11,34,14,143,2
26,4,59,14,33,12,118,2
26,4,137,20,30,15,202,3
26,4,121,14,32,10,177,3
26,4,115,26,33,19,193,3
26,4,133,25,19,12,189,3
26,4,110,10,29,17,166,2
26,4,110,20,24,17,171,3
26,4,113,20,38,17,188,3
26,4,134,13,29,15,191,3
26,4,148,14,21,19,202,3
27,5,76,0,5,40,121,2
27,5,51,6,5,57,119,2
27,5,69,1,0,51,121,2
27,5,72,0,4,36,112,2
27,5,78,8,5,37,128,2
27,5,75,6,2,42,125,2
27,5,77,7,1,57,142,2
27,5,49,4,2,58,113,2
27,5,44,9,5,56,114,2
27,5,63,7,0,52,122,2
27,5,117,38,11,9,175,3
27,5,101,41,17,9,168,3
27,5,125,35,19,7,186,3
27,5,147,43,10,7,207,3
27,5,140,22,18,5,185,3
27,5,142,44,6,6,198,3
27,5,147,45,8,10,210,3
27,5,137,26,14,8,185,3
27,5,129,40,13,5,187,3
27,5,131,30,9,8,178,3
27,5,122,46,15,8,191,3
27,5,116,30,15,7,168,3
27,5,136,28,20,9,193,3
27,5,138,34,15,10,197,3
27,5,131,21,9,9,170,3
27,5,129,39,16,5,189,3
27,5,118,50,18,5,191,3
27,5,140,40,8,6,194,3
27,5,137,29,10,9,185,3
27,5,121,46,5,6,178,3
27,5,75,8,7,8,98,0
27,5,60,10,6,5,81,0
27,5,57,13,2,12,84,0
27,5,77,13,7,12,109,0
27,5,64,11,0,9,84,0
27,5,88,5,2,5,100,0
27,5,64,6,1,13,84,0
